RowNumber,EventClass,TextData,ApplicationName,NTUserName,LoginName,ClientProcessID,SPID,StartTime,CPU,Reads,Writes,Duration,EndTime,DatabaseID,DatabaseName,Error,EventSequence,GroupID,HostName,IsSystem,LoginSid,NTDomainName,RequestID,RowCounts,ServerName,SessionLoginName,TransactionID,XactSequence,BinaryData
2457,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,85,36:15.5,6,Students,0,5247,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2458,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,80,36:15.5,6,Students,0,5248,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2459,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,82,36:15.5,6,Students,0,5249,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2460,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,84,36:15.5,6,Students,0,5250,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2461,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,83,36:15.5,6,Students,0,5251,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2462,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,88,36:15.5,6,Students,0,5252,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2463,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.5,0,0,0,94,36:15.5,6,Students,0,5253,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2464,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,97,36:15.6,6,Students,0,5254,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2465,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,79,36:15.6,6,Students,0,5255,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2466,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,80,36:15.6,6,Students,0,5256,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2467,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,81,36:15.6,6,Students,0,5257,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2468,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,85,36:15.6,6,Students,0,5258,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2469,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,84,36:15.6,6,Students,0,5259,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2470,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,82,36:15.6,6,Students,0,5260,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2471,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,86,36:15.6,6,Students,0,5261,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2472,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,79,36:15.6,6,Students,0,5262,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2473,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,81,36:15.6,6,Students,0,5263,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2474,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,82,36:15.6,6,Students,0,5264,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2475,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,85,36:15.6,6,Students,0,5265,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2476,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,83,36:15.6,6,Students,0,5266,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2477,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,78,36:15.6,6,Students,0,5267,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2478,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,78,36:15.6,6,Students,0,5268,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2479,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,83,36:15.6,6,Students,0,5269,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2480,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,83,36:15.6,6,Students,0,5270,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2481,12,"SELECT SCHEMA_NAME(tbl.schema_id) AS [Schema], tbl.name AS [Name], tbl.object_id AS [ID] FROM sys.tables AS tbl ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,16,401,0,15833,36:15.6,6,Students,0,5271,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2482,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,91,36:15.6,6,Students,0,5272,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2483,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,0,0,0,92,36:15.6,6,Students,0,5273,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2484,12,"SELECT SCHEMA_NAME(obj.schema_id) AS [Schema], obj.name AS [Name], obj.object_id AS [ID], usrt.name AS [DataType], ISNULL(baset.name, N'') AS [SystemType], CAST(CASE WHEN baset.name IN (N'nchar', N'nvarchar') AND ret_param.max_length <> -1 THEN ret_param.max_length/2 ELSE ret_param.max_length END AS int) AS [Length], CAST(ret_param.precision AS int) AS [NumericPrecision], CAST(ret_param.scale AS int) AS [NumericScale], ISNULL(xscret_param.name, N'') AS [XmlSchemaNamespace], ISNULL(s2ret_param.name, N'') AS [XmlSchemaNamespaceSchema], ISNULL( (case ret_param.is_xml_document when 1 then 2 else 1 end), 0) AS [XmlDocumentConstraint], s1ret_param.name AS [DataTypeSchema] FROM sys.objects AS obj LEFT OUTER JOIN sys.all_parameters AS ret_param ON ret_param.object_id = obj.object_id and ret_param.is_output = 1 LEFT OUTER JOIN sys.types AS usrt ON usrt.user_type_id = ret_param.user_type_id LEFT OUTER JOIN sys.types AS baset ON (baset.user_type_id = ret_param.system_type_id and baset.user_type_id = baset.system_type_id) or ((baset.system_type_id = ret_param.system_type_id) and (baset.user_type_id = ret_param.user_type_id) and (baset.is_user_defined = 0) and (baset.is_assembly_type = 1))  LEFT OUTER JOIN sys.xml_schema_collections AS xscret_param ON xscret_param.xml_collection_id = ret_param.xml_collection_id LEFT OUTER JOIN sys.schemas AS s2ret_param ON s2ret_param.schema_id = xscret_param.schema_id LEFT OUTER JOIN sys.schemas AS s1ret_param ON s1ret_param.schema_id = usrt.schema_id WHERE (obj.type=N'AF') ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.6,16,1217,0,32798,36:15.7,6,Students,0,5274,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2485,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.7,0,0,0,87,36:15.7,6,Students,0,5275,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2486,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.7,0,0,0,89,36:15.7,6,Students,0,5276,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2487,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,94,36:15.8,6,Students,0,5277,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2488,12,"SELECT SCHEMA_NAME(s.schema_id) AS [Schema], s.name AS [Name], s.object_id AS [ID], N'' AS [BaseDatabase], N'' AS [BaseObject], N'' AS [BaseSchema], N'' AS [BaseServer],      CASE OBJECTPROPERTYEX(s.object_id,'BaseType')       WHEN N'U' THEN 1       WHEN N'V' THEN 2       WHEN N'P' THEN 3       WHEN N'FN' THEN 4       WHEN N'TF' THEN 5       WHEN N'IF' THEN 6       WHEN N'X' THEN 7       WHEN N'RF' THEN 8       WHEN N'PC' THEN 9       WHEN N'FS' THEN 10       WHEN N'FT' THEN 11       WHEN N'AF' THEN 12 ELSE 0 END     AS [BaseType], s.base_object_name AS [BaseObjectName] FROM sys.synonyms AS s ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,144,0,6674,36:15.8,6,Students,0,5278,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2489,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,90,36:15.8,6,Students,0,5279,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2490,12,"SELECT SCHEMA_NAME(xproc.schema_id) AS [Schema], xproc.name AS [Name], xproc.object_id AS [ID], CAST(                  xproc.is_ms_shipped              AS bit) AS [IsSystemObject] FROM sys.all_objects AS xproc WHERE (xproc.type='X') ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,16,81,0,4113,36:15.8,6,Students,0,5280,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,204,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2491,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,89,36:15.8,6,Students,0,5281,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2492,12,"SELECT sst.name AS [Schema], st.name AS [Name] FROM sys.types AS st INNER JOIN sys.schemas AS sst ON sst.schema_id = st.schema_id WHERE (st.schema_id!=4 and st.system_type_id!=240 and st.user_type_id != st.system_type_id and st.is_table_type != 1) ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,72,0,3658,36:15.8,6,Students,0,5282,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2493,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,88,36:15.8,6,Students,0,5283,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2494,12,"SELECT SCHEMA_NAME(tt.schema_id) AS [Schema], tt.name AS [Name] FROM sys.table_types AS tt INNER JOIN sys.schemas AS stt ON stt.schema_id = tt.schema_id ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,89,0,4471,36:15.8,6,Students,0,5284,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2495,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,83,36:15.8,6,Students,0,5285,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2496,12,"SELECT satypes.name AS [Schema], atypes.name AS [Name] FROM sys.assembly_types AS atypes INNER JOIN sys.assemblies AS asmbl ON (asmbl.assembly_id = atypes.assembly_id) and (atypes.is_user_defined = 1) INNER JOIN sys.schemas AS satypes ON satypes.schema_id = atypes.schema_id ORDER BY [Schema] ASC,[Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,208,0,7244,36:15.8,6,Students,0,5286,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2497,12,use [Students],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:15.8,0,0,0,85,36:15.8,6,Students,0,5287,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2498,12,SELECT CASE WHEN has_dbaccess(N'Weather') = 1 THEN 'true' ELSE 'false' END,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:43.6,0,0,0,171,36:43.6,1,master,0,5288,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2499,12,use [Weather];,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:43.6,0,0,0,92,36:43.6,8,Weather,0,5289,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2500,12,SELECT (select schema_name()) AS [DefaultSchema],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:43.6,0,0,0,464,36:43.6,8,Weather,0,5290,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2501,12,use [master];,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:43.6,0,0,0,77,36:43.6,1,master,0,5291,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2502,12,SELECT CASE WHEN has_dbaccess(N'Students') = 1 THEN 'true' ELSE 'false' END,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:49.7,0,0,0,306,36:49.7,1,master,0,5292,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2503,12,use [Students];,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:49.7,0,0,0,150,36:49.7,6,Students,0,5293,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2504,12,SELECT (select schema_name()) AS [DefaultSchema],Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:49.7,0,0,0,693,36:49.7,6,Students,0,5294,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2505,12,use [master];,Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,55,36:49.7,0,0,0,117,36:49.7,1,master,0,5295,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2506,12,SELECT CASE WHEN has_dbaccess(N'CabRides') = 1 THEN 'true' ELSE 'false' END,Microsoft SQL Server Management Studio,NULL,temp21,12580,56,37:31.7,0,0,0,162,37:31.7,1,master,0,5298,2,DESKTOP-7OQL1C2,NULL,0xB92977382471244599FF060D6FD91543,NULL,0,1,DESKTOP-7OQL1C2,temp21,NULL,0,NULL
2507,12,SELECT db.name as HasMemoryOptimizedObjects from master.sys.master_files mf join master.sys.databases db on mf.database_id = db.database_id where mf.[type] = 2,Microsoft SQL Server Management Studio,NULL,temp21,12580,73,37:31.7,16,697,0,20986,37:31.7,5,CabRides,0,5299,2,DESKTOP-7OQL1C2,NULL,0xB92977382471244599FF060D6FD91543,NULL,0,0,DESKTOP-7OQL1C2,temp21,NULL,0,NULL
2508,12,"SELECT dtb.name AS [Name], dtb.database_id AS [ID], CAST(has_dbaccess(dtb.name) AS bit) AS [IsAccessible] FROM master.sys.databases AS dtb ORDER BY [Name] ASC",Microsoft SQL Server Management Studio - Transact-SQL IntelliSense,NULL,temp,12580,73,38:01.7,16,110,0,12905,38:01.7,1,master,0,5300,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,9,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2509,12,SELECT @@SPID;,Microsoft SQL Server Management Studio - Query,NULL,temp,12580,62,38:10.9,0,0,0,145,38:10.9,1,master,0,5301,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2510,12,"DECLARE @cnt INT = 0;    WHILE @cnt < 10  BEGIN      select * from CabRides.dbo.cab_rides;      select * from Students.dbo.StudentsPerformance;      select * from Telecom.dbo.telecom_users;      select * from Weather.dbo.weather;      use CabRides select top 1000 * from cab_rides where name='Lyft';      use Students select top 1000 * from StudentsPerformance where gender='male';      use Telecom select top 1000 * from telecom_users where InternetService='DSL';      use Weather select top 1000 * from weather where location='Fenway';      insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX');      insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94);      insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No');      insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53);      delete top (1) from CabRides.dbo.cab_rides where name='Lyft';      delete top (1) from Students.dbo.StudentsPerformance where gender='male';      delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL';      delete top (1) from Weather.dbo.weather where location='Fenway';   SET @cnt = @cnt + 1;  END;",Microsoft SQL Server Management Studio - Query,NULL,temp,12580,62,38:10.9,937,30142,17,16220986,38:27.1,8,Weather,0,5302,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,2444436,DESKTOP-7OQL1C2,temp,NULL,0,NULL
2511,12,"            create table #SVer(ID int,  Name  sysname, Internal_Value int, Value nvarchar(512))            insert #SVer exec master.dbo.xp_msver            insert #SVer select t.*            from sys.dm_os_host_info            CROSS APPLY (            VALUES            (1001, 'host_platform', 0, host_platform),            (1002, 'host_distribution', 0, host_distribution),            (1003, 'host_release', 0, host_release),            (1004, 'host_service_pack_level', 0, host_service_pack_level),            (1005, 'host_sku', host_sku, ''),            (1006, 'HardwareGeneration', '', ''),            (1007, 'ServiceTier', '', ''),            (1008, 'ReservedStorageSizeMB', '0', '0'),            (1009, 'UsedStorageSizeMB', '0', '0')            ) t(id, [name], internal_value, [value])              -- Managed Instance-specific properties            if (SERVERPROPERTY('EngineEdition') = 8)            begin              DECLARE @gen4memoryPerCoreMB float = 7168.0              DECLARE @gen5memoryPerCoreMB float = 5223.0              DECLARE @physicalMemory float              DECLARE @virtual_core_count int              DECLARE @reservedStorageSize bigint              DECLARE @usedStorageSize decimal(18,2)              DECLARE @hwGeneration nvarchar(128)              DECLARE @serviceTier nvarchar(128)                SET @physicalMemory = (SELECT TOP 1 [virtual_core_count] *                (                  CASE WHEN [hardware_generation] = 'Gen4' THEN @gen4memoryPerCoreMB                  WHEN [hardware_generation] = 'Gen5' THEN @gen5memoryPerCoreMB                  ELSE 0 END                 )                 FROM master.sys.server_resource_stats                  ORDER BY start_time DESC)                      IF (@physicalMemory <> 0)               BEGIN                UPDATE #SVer SET [Internal_Value] =  @physicalMemory WHERE Name = N'PhysicalMemory'                UPDATE #SVer SET [Value] = CONCAT( @physicalMemory, ' (',  @physicalMemory * 1024, ')') WHERE Name = N'PhysicalMemory'              END                UPDATE #SVer SET [Internal_Value] = (SELECT TOP 1 [virtual_core_count] FROM master.sys.server_resource_stats ORDER BY start_time desc) WHERE Name = N'ProcessorCount'              UPDATE #SVer SET [Value] = [Internal_Value] WHERE Name = N'ProcessorCount'                SELECT TOP 1                @hwGeneration = [hardware_generation],                @serviceTier =[sku],                @virtual_core_count = [virtual_core_count],                @reservedStorageSize = [reserved_storage_mb],                @usedStorageSize = [storage_space_used_mb]              FROM master.sys.server_resource_stats              ORDER BY [start_time] DESC                UPDATE #SVer SET [Value] = @hwGeneration WHERE Name = N'HardwareGeneration'              UPDATE #SVer SET [Value] = @serviceTier WHERE Name = N'ServiceTier'              UPDATE #SVer SET [Value] = @reservedStorageSize WHERE Name = N'ReservedStorageSizeMB'              UPDATE #SVer SET [Value] = @usedStorageSize WHERE Name = N'UsedStorageSizeMB'            end           SELECT CAST(          serverproperty(N'Servername')         AS sysname) AS [Server_Name], 'Server[@Name=' + quotename(CAST(          serverproperty(N'Servername')         AS sysname),'''') + ']' AS [Server_Urn], CAST(null AS int) AS [Server_ServerType], CAST(0x0001 AS int) AS [Server_Status], 0 AS [Server_IsContainedAuthentication], (@@microsoftversion / 0x1000000) & 0xff AS [VersionMajor], (@@microsoftversion / 0x10000) & 0xff AS [VersionMinor], @@microsoftversion & 0xffff AS [BuildNumber], CAST(SERVERPROPERTY('IsSingleUser') AS bit) AS [IsSingleUser], CAST(SERVERPROPERTY(N'Edition') AS sysname) AS [Edition], CAST(SERVERPROPERTY('EngineEdition') AS int) AS [EngineEdition], CAST(ISNULL(SERVERPROPERTY(N'IsXTPSupported'), 0) AS bit) AS [IsXTPSupported], SERVERPROPERTY(N'ProductVersion') AS [VersionString], ( select Value from #SVer where Name =N'host_platform') AS [HostPlatform], CAST(FULLTEXTSERVICEPROPERTY('IsFullTextInstalled') AS bit) AS [IsFullTextInstalled] ORDER BY [Server_Name] ASC           drop table #SVer         ",Microsoft SQL Server Management Studio,NULL,temp21,12580,56,39:02.4,15,647,23,45562,39:02.4,1,master,0,5307,2,DESKTOP-7OQL1C2,NULL,0xB92977382471244599FF060D6FD91543,NULL,0,31,DESKTOP-7OQL1C2,temp21,NULL,0,NULL
